Wavelength_nm,LED365,LED385wide,LED430,LED480,LED535,LED568wide,LED600,LED635,LED680,LED700,LED740,LED765,QE
424.1,0.0,0.02547532899344387,0.41924300132429027,0.012818117557032205,0.0033020497351218003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16892371
424.2,0.0,0.02524554452748015,0.4197193074053291,0.012886060117229588,0.00330263784361368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168953796
424.3,0.0,0.025020354789428434,0.4201760673469767,0.012954848244704721,0.0033032246619652803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168983816
424.4,0.0,0.024799561866843043,0.42061355929405086,0.013024493280721118,0.0033038101901766005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16901377
424.5,0.0,0.024582966300661403,0.42103205919573006,0.013095006149627962,0.00330439438915248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169043656
424.6,0.0,0.024370370615813586,0.42143184568585146,0.013166398201706469,0.0033049772588929203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169073474
424.7,0.0,0.024161575347402667,0.4218131989156798,0.013238680792917823,0.0033055587993979204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169103224
424.8,0.0,0.02395638220849701,0.42217639721211614,0.013311864670248108,0.0033061389911199003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169132905
424.9,0.0,0.0237545923123769,0.4225217228705196,0.013385961546461612,0.0033067178536064406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169162518
425.0,0.0,0.023556005693096144,0.4228494492879007,0.013460982019365691,0.0033072953282148004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16919206
425.1,0.0,0.02336042390612683,0.42315986009242557,0.013536937810937105,0.0033078714344925604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169221532
425.2,0.0,0.023167647113571596,0.4234532362384976,0.013613839765609731,0.00330844617243972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169250934
425.3,0.0,0.02297747542670754,0.4237298543414157,0.01369169937558768,0.0033090195029611205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169280264
425.4,0.0,0.02278970982506747,0.4239899962591687,0.013770527761155093,0.00330959142605676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169309522
425.5,0.0,0.022604150038216177,0.4242339436694198,0.013850336047601601,0.0033101619417266405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169338708
425.6,0.0,0.022420595886538813,0.4244619764085455,0.013931135551247304,0.0033107310304231804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169367821
425.7,0.0,0.022238847419175308,0.42467437412668163,0.01401293759163538,0.0033112986725988007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16939686
425.8,0.0,0.022058704438602604,0.4248714221495354,0.014095753120988574,0.0033118648878010803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169425826
425.9,0.0,0.02187996645262063,0.42505339558745003,0.014179593568694145,0.0033124296173872806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169454716
426.0,0.0,0.021702432743761605,0.4252205831730487,0.014264470247212124,0.00331299290045256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169483532
426.1,0.0,0.021525902547410467,0.4253732600623805,0.014350394054242144,0.0033135546783541804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169512271
426.2,0.0,0.02135017523310252,0.4255117150380952,0.014437376580484773,0.0033141149901873006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169540935
426.3,0.0,0.021175049892253207,0.42563622708041593,0.014525429082669166,0.0033146737968567604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169569522
426.4,0.0,0.021000324873135426,0.4257470779112452,0.014614562635574535,0.0033152310788149807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169598031
426.5,0.0,0.020825799374159026,0.4258445540816411,0.01470478848964072,0.0033157868556095405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169626463
426.6,0.0,0.02065127208840286,0.4259289348429855,0.014796117908807728,0.0033163410881452806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169654816
